"ano","mun","idade_grp","sexo","causabas","obitos"
2017,"São Paulo","60-64","Feminino","(J40-J44)",97
2017,"São Paulo","60-64","Feminino","(J45-J46)",4
2017,"São Paulo","60-64","Feminino","(N17-N19)",10
2017,"São Paulo","60-64","Feminino","(Outros)",2200
2017,"São Paulo","60-64","Masculino","(D65-D77)",6
2017,"São Paulo","60-64","Masculino","(E10-E14)",137
2017,"São Paulo","60-64","Masculino","(E66)",5
2017,"São Paulo","60-64","Masculino","(G10-G99)",30
2017,"São Paulo","60-64","Masculino","(I20, I23-I25)",194
2017,"São Paulo","60-64","Masculino","(I80-I82)",6
2017,"São Paulo","60-64","Masculino","(J40-J44)",117
2017,"São Paulo","60-64","Masculino","(J45-J46)",3
2017,"São Paulo","60-64","Masculino","(N17-N19)",15
2017,"São Paulo","60-64","Masculino","(Outros)",3260
2017,"São Paulo","65-69","Feminino","(D65-D77)",7
2017,"São Paulo","65-69","Feminino","(D80-D89)",2
2017,"São Paulo","65-69","Feminino","(E10-E14)",106
2017,"São Paulo","65-69","Feminino","(E66)",13
2017,"São Paulo","65-69","Feminino","(G10-G99)",30
2017,"São Paulo","65-69","Feminino","(I20, I23-I25)",127
2017,"São Paulo","65-69","Feminino","(I80-I82)",7
2017,"São Paulo","65-69","Feminino","(J09-J11)",1
2017,"São Paulo","65-69","Feminino","(J40-J44)",119
2017,"São Paulo","65-69","Feminino","(J45-J46)",8
2017,"São Paulo","65-69","Feminino","(N17-N19)",23
2017,"São Paulo","65-69","Feminino","(Outros)",2576
2017,"São Paulo","65-69","Masculino","(D65-D77)",2
2017,"São Paulo","65-69","Masculino","(D80-D89)",1
2017,"São Paulo","65-69","Masculino","(E10-E14)",132
2017,"São Paulo","65-69","Masculino","(E66)",1
2017,"São Paulo","65-69","Masculino","(G10-G99)",30
2017,"São Paulo","65-69","Masculino","(I20, I23-I25)",198
2017,"São Paulo","65-69","Masculino","(I80-I82)",3
2017,"São Paulo","65-69","Masculino","(J40-J44)",166
2017,"São Paulo","65-69","Masculino","(J45-J46)",7
2017,"São Paulo","65-69","Masculino","(N17-N19)",36
2017,"São Paulo","65-69","Masculino","(Outros)",3487
2017,"São Paulo","70-74","Feminino","(D65-D77)",6
2017,"São Paulo","70-74","Feminino","(E10-E14)",149
2017,"São Paulo","70-74","Feminino","(E66)",9
2017,"São Paulo","70-74","Feminino","(G10-G99)",19
2017,"São Paulo","70-74","Feminino","(I20, I23-I25)",168
2017,"São Paulo","70-74","Feminino","(I80-I82)",12
2017,"São Paulo","70-74","Feminino","(J40-J44)",184
2017,"São Paulo","70-74","Feminino","(J45-J46)",8
2017,"São Paulo","70-74","Feminino","(N17-N19)",14
2017,"São Paulo","70-74","Feminino","(Outros)",2892
2017,"São Paulo","70-74","Masculino","(D65-D77)",2
2017,"São Paulo","70-74","Masculino","(D80-D89)",1
2017,"São Paulo","70-74","Masculino","(E10-E14)",129
2017,"São Paulo","70-74","Masculino","(E66)",3
2017,"São Paulo","70-74","Masculino","(G10-G99)",27
2017,"São Paulo","70-74","Masculino","(I20, I23-I25)",207
2017,"São Paulo","70-74","Masculino","(I80-I82)",9
2017,"São Paulo","70-74","Masculino","(J09-J11)",1
2017,"São Paulo","70-74","Masculino","(J40-J44)",188
2017,"São Paulo","70-74","Masculino","(J45-J46)",6
2017,"São Paulo","70-74","Masculino","(N17-N19)",23
2017,"São Paulo","70-74","Masculino","(Outros)",3290
2017,"São Paulo","75-79","Feminino","(D65-D77)",4
2017,"São Paulo","75-79","Feminino","(D80-D89)",1
2017,"São Paulo","75-79","Feminino","(E10-E14)",170
2017,"São Paulo","75-79","Feminino","(E66)",3
2017,"São Paulo","75-79","Feminino","(G10-G99)",23
2017,"São Paulo","75-79","Feminino","(I20, I23-I25)",167
2017,"São Paulo","75-79","Feminino","(I80-I82)",13
2017,"São Paulo","75-79","Feminino","(J09-J11)",1
2017,"São Paulo","75-79","Feminino","(J40-J44)",183
2017,"São Paulo","75-79","Feminino","(J45-J46)",15
2017,"São Paulo","75-79","Feminino","(N17-N19)",32
2017,"São Paulo","75-79","Feminino","(Outros)",3648
2017,"São Paulo","75-79","Masculino","(D65-D77)",3
2017,"São Paulo","75-79","Masculino","(D80-D89)",1
2017,"São Paulo","75-79","Masculino","(E10-E14)",146
2017,"São Paulo","75-79","Masculino","(E66)",1
2017,"São Paulo","75-79","Masculino","(G10-G99)",12
2017,"São Paulo","75-79","Masculino","(I20, I23-I25)",228
2017,"São Paulo","75-79","Masculino","(I80-I82)",10
2017,"São Paulo","75-79","Masculino","(J40-J44)",225
2017,"São Paulo","75-79","Masculino","(J45-J46)",5
2017,"São Paulo","75-79","Masculino","(N17-N19)",33
2017,"São Paulo","75-79","Masculino","(Outros)",3387
2017,"São Paulo","75-79",NA,"(E10-E14)",1
2017,"São Paulo","80+","Feminino","(D65-D77)",9
2017,"São Paulo","80+","Feminino","(D80-D89)",2
2017,"São Paulo","80+","Feminino","(E10-E14)",537
2017,"São Paulo","80+","Feminino","(E66)",9
2017,"São Paulo","80+","Feminino","(G10-G99)",40
2017,"São Paulo","80+","Feminino","(I20, I23-I25)",697
2017,"São Paulo","80+","Feminino","(I80-I82)",52
2017,"São Paulo","80+","Feminino","(J09-J11)",4
2017,"São Paulo","80+","Feminino","(J40-J44)",516
2017,"São Paulo","80+","Feminino","(J45-J46)",30
2017,"São Paulo","80+","Feminino","(N17-N19)",113
2017,"São Paulo","80+","Feminino","(Outros)",14286
2017,"São Paulo","80+","Masculino","(D65-D77)",10
2017,"São Paulo","80+","Masculino","(D80-D89)",2
2017,"São Paulo","80+","Masculino","(E10-E14)",293
2017,"São Paulo","80+","Masculino","(G10-G99)",32
2017,"São Paulo","80+","Masculino","(I20, I23-I25)",442
2017,"São Paulo","80+","Masculino","(I80-I82)",17
2017,"São Paulo","80+","Masculino","(J40-J44)",516
2017,"São Paulo","80+","Masculino","(J45-J46)",7
2017,"São Paulo","80+","Masculino","(N17-N19)",106
2017,"São Paulo","80+","Masculino","(Outros)",7983
2017,"São Paulo",NA,"Feminino","(I20, I23-I25)",2
2017,"São Paulo",NA,"Feminino","(Outros)",30
2017,"São Paulo",NA,"Masculino","(I20, I23-I25)",6
2017,"São Paulo",NA,"Masculino","(Outros)",243
2017,"São Paulo",NA,NA,"(Outros)",6
2018,"Campinas","0-4","Feminino","(Outros)",62
2018,"Campinas","0-4","Masculino","(G10-G99)",2
2018,"Campinas","0-4","Masculino","(J09-J11)",1
2018,"Campinas","0-4","Masculino","(J45-J46)",1
2018,"Campinas","0-4","Masculino","(N17-N19)",1
2018,"Campinas","0-4","Masculino","(Outros)",88
2018,"Campinas","0-4",NA,"(Outros)",1
2018,"Campinas","10-14","Feminino","(Outros)",4
2018,"Campinas","10-14","Masculino","(G10-G99)",1
2018,"Campinas","10-14","Masculino","(Outros)",4
2018,"Campinas","15-19","Feminino","(G10-G99)",1
2018,"Campinas","15-19","Feminino","(Outros)",8
2018,"Campinas","15-19","Masculino","(G10-G99)",4
2018,"Campinas","15-19","Masculino","(J45-J46)",1
2018,"Campinas","15-19","Masculino","(Outros)",32
2018,"Campinas","20-24","Feminino","(E10-E14)",1
2018,"Campinas","20-24","Feminino","(Outros)",9
2018,"Campinas","20-24","Masculino","(D65-D77)",1
2018,"Campinas","20-24","Masculino","(J09-J11)",1
2018,"Campinas","20-24","Masculino","(Outros)",62
2018,"Campinas","25-29","Feminino","(N17-N19)",1
2018,"Campinas","25-29","Feminino","(Outros)",23
2018,"Campinas","25-29","Masculino","(G10-G99)",2
2018,"Campinas","25-29","Masculino","(Outros)",70
2018,"Campinas","30-34","Feminino","(G10-G99)",1
2018,"Campinas","30-34","Feminino","(J45-J46)",1
2018,"Campinas","30-34","Feminino","(Outros)",27
2018,"Campinas","30-34","Masculino","(E66)",1
2018,"Campinas","30-34","Masculino","(Outros)",91
2018,"Campinas","35-39","Feminino","(E10-E14)",2
2018,"Campinas","35-39","Feminino","(E66)",1
2018,"Campinas","35-39","Feminino","(Outros)",47
2018,"Campinas","35-39","Masculino","(E66)",1
2018,"Campinas","35-39","Masculino","(I20, I23-I25)",1
2018,"Campinas","35-39","Masculino","(J40-J44)",2
2018,"Campinas","35-39","Masculino","(J45-J46)",1
2018,"Campinas","35-39","Masculino","(N17-N19)",1
2018,"Campinas","35-39","Masculino","(Outros)",73
2018,"Campinas","40-44","Feminino","(E10-E14)",1
2018,"Campinas","40-44","Feminino","(G10-G99)",1
2018,"Campinas","40-44","Feminino","(J40-J44)",1
2018,"Campinas","40-44","Feminino","(J45-J46)",1
2018,"Campinas","40-44","Feminino","(Outros)",44
2018,"Campinas","40-44","Masculino","(E10-E14)",1
2018,"Campinas","40-44","Masculino","(E66)",1
2018,"Campinas","40-44","Masculino","(J45-J46)",2
2018,"Campinas","40-44","Masculino","(Outros)",111
2018,"Campinas","45-49","Feminino","(E10-E14)",2
2018,"Campinas","45-49","Feminino","(G10-G99)",2
2018,"Campinas","45-49","Feminino","(J09-J11)",2
2018,"Campinas","45-49","Feminino","(Outros)",80
2018,"Campinas","45-49","Masculino","(E10-E14)",4
2018,"Campinas","45-49","Masculino","(E66)",3
2018,"Campinas","45-49","Masculino","(G10-G99)",1
2018,"Campinas","45-49","Masculino","(I20, I23-I25)",1
2018,"Campinas","45-49","Masculino","(I80-I82)",1
2018,"Campinas","45-49","Masculino","(J45-J46)",1
2018,"Campinas","45-49","Masculino","(Outros)",135
2018,"Campinas","5-9","Feminino","(G10-G99)",1
2018,"Campinas","5-9","Feminino","(Outros)",3
2018,"Campinas","5-9","Masculino","(Outros)",2
2018,"Campinas","50-54","Feminino","(E10-E14)",2
2018,"Campinas","50-54","Feminino","(G10-G99)",2
2018,"Campinas","50-54","Feminino","(I20, I23-I25)",2
2018,"Campinas","50-54","Feminino","(I80-I82)",1
2018,"Campinas","50-54","Feminino","(J40-J44)",4
2018,"Campinas","50-54","Feminino","(N17-N19)",1
2018,"Campinas","50-54","Feminino","(Outros)",102
2018,"Campinas","50-54","Masculino","(E10-E14)",1
2018,"Campinas","50-54","Masculino","(G10-G99)",2
2018,"Campinas","50-54","Masculino","(J40-J44)",3
2018,"Campinas","50-54","Masculino","(N17-N19)",1
2018,"Campinas","50-54","Masculino","(Outros)",205
2018,"Campinas","55-59","Feminino","(E10-E14)",8
2018,"Campinas","55-59","Feminino","(E66)",3
2018,"Campinas","55-59","Feminino","(G10-G99)",2
2018,"Campinas","55-59","Feminino","(I20, I23-I25)",3
2018,"Campinas","55-59","Feminino","(I80-I82)",1
2018,"Campinas","55-59","Feminino","(J40-J44)",5
2018,"Campinas","55-59","Feminino","(N17-N19)",1
2018,"Campinas","55-59","Feminino","(Outros)",142
2018,"Campinas","55-59","Masculino","(E10-E14)",8
2018,"Campinas","55-59","Masculino","(E66)",3
2018,"Campinas","55-59","Masculino","(G10-G99)",1
2018,"Campinas","55-59","Masculino","(I20, I23-I25)",8
2018,"Campinas","55-59","Masculino","(J40-J44)",1
2018,"Campinas","55-59","Masculino","(Outros)",253
2018,"Campinas","60-64","Feminino","(E10-E14)",9
2018,"Campinas","60-64","Feminino","(E66)",1
2018,"Campinas","60-64","Feminino","(G10-G99)",2
2018,"Campinas","60-64","Feminino","(I20, I23-I25)",2
2018,"Campinas","60-64","Feminino","(J40-J44)",13
2018,"Campinas","60-64","Feminino","(N17-N19)",2
2018,"Campinas","60-64","Feminino","(Outros)",194
2018,"Campinas","60-64","Masculino","(E10-E14)",6
2018,"Campinas","60-64","Masculino","(G10-G99)",5
2018,"Campinas","60-64","Masculino","(I20, I23-I25)",6
2018,"Campinas","60-64","Masculino","(J09-J11)",2
2018,"Campinas","60-64","Masculino","(J40-J44)",11
2018,"Campinas","60-64","Masculino","(N17-N19)",3
2018,"Campinas","60-64","Masculino","(Outros)",318
2018,"Campinas","65-69","Feminino","(E10-E14)",5
2018,"Campinas","65-69","Feminino","(E66)",2
2018,"Campinas","65-69","Feminino","(G10-G99)",1
2018,"Campinas","65-69","Feminino","(I20, I23-I25)",6
2018,"Campinas","65-69","Feminino","(J40-J44)",12
2018,"Campinas","65-69","Feminino","(N17-N19)",1
2018,"Campinas","65-69","Feminino","(Outros)",275
2018,"Campinas","65-69","Masculino","(D65-D77)",1
2018,"Campinas","65-69","Masculino","(E10-E14)",10
2018,"Campinas","65-69","Masculino","(E66)",1
2018,"Campinas","65-69","Masculino","(G10-G99)",4
2018,"Campinas","65-69","Masculino","(I20, I23-I25)",12
2018,"Campinas","65-69","Masculino","(J09-J11)",1
2018,"Campinas","65-69","Masculino","(J40-J44)",14
2018,"Campinas","65-69","Masculino","(N17-N19)",3
2018,"Campinas","65-69","Masculino","(Outros)",353
2018,"Campinas","70-74","Feminino","(E10-E14)",13
2018,"Campinas","70-74","Feminino","(E66)",1
2018,"Campinas","70-74","Feminino","(G10-G99)",8
2018,"Campinas","70-74","Feminino","(I20, I23-I25)",12
2018,"Campinas","70-74","Feminino","(I80-I82)",1
2018,"Campinas","70-74","Feminino","(J40-J44)",16
2018,"Campinas","70-74","Feminino","(N17-N19)",3
2018,"Campinas","70-74","Feminino","(Outros)",284
2018,"Campinas","70-74","Masculino","(D80-D89)",1
2018,"Campinas","70-74","Masculino","(E10-E14)",13
2018,"Campinas","70-74","Masculino","(E66)",1
2018,"Campinas","70-74","Masculino","(G10-G99)",10
2018,"Campinas","70-74","Masculino","(I20, I23-I25)",10
2018,"Campinas","70-74","Masculino","(I80-I82)",1
2018,"Campinas","70-74","Masculino","(J40-J44)",15
2018,"Campinas","70-74","Masculino","(N17-N19)",6
2018,"Campinas","70-74","Masculino","(Outros)",381
2018,"Campinas","75-79","Feminino","(E10-E14)",7
2018,"Campinas","75-79","Feminino","(G10-G99)",9
2018,"Campinas","75-79","Feminino","(I20, I23-I25)",9
2018,"Campinas","75-79","Feminino","(I80-I82)",1
2018,"Campinas","75-79","Feminino","(J40-J44)",16
2018,"Campinas","75-79","Feminino","(J45-J46)",2
2018,"Campinas","75-79","Feminino","(Outros)",328
2018,"Campinas","75-79","Masculino","(E10-E14)",7
2018,"Campinas","75-79","Masculino","(E66)",1
2018,"Campinas","75-79","Masculino","(G10-G99)",16
2018,"Campinas","75-79","Masculino","(I20, I23-I25)",18
2018,"Campinas","75-79","Masculino","(J09-J11)",1
2018,"Campinas","75-79","Masculino","(J40-J44)",21
2018,"Campinas","75-79","Masculino","(N17-N19)",6
2018,"Campinas","75-79","Masculino","(Outros)",372
2018,"Campinas","80+","Feminino","(D65-D77)",3
2018,"Campinas","80+","Feminino","(D80-D89)",1
2018,"Campinas","80+","Feminino","(E10-E14)",50
2018,"Campinas","80+","Feminino","(G10-G99)",65
2018,"Campinas","80+","Feminino","(I20, I23-I25)",43
2018,"Campinas","80+","Feminino","(I80-I82)",4
2018,"Campinas","80+","Feminino","(J09-J11)",5
2018,"Campinas","80+","Feminino","(J40-J44)",81
2018,"Campinas","80+","Feminino","(J45-J46)",5
2018,"Campinas","80+","Feminino","(N17-N19)",14
2018,"Campinas","80+","Feminino","(Outros)",1322
2018,"Campinas","80+","Masculino","(D65-D77)",1
2018,"Campinas","80+","Masculino","(E10-E14)",20
2018,"Campinas","80+","Masculino","(G10-G99)",35
2018,"Campinas","80+","Masculino","(I20, I23-I25)",41
2018,"Campinas","80+","Masculino","(I80-I82)",1
2018,"Campinas","80+","Masculino","(J09-J11)",2
2018,"Campinas","80+","Masculino","(J40-J44)",59
2018,"Campinas","80+","Masculino","(N17-N19)",16
2018,"Campinas","80+","Masculino","(Outros)",841
2018,"Campinas",NA,"Masculino","(Outros)",1
2018,"Guarulhos","0-4","Feminino","(D65-D77)",1
2018,"Guarulhos","0-4","Feminino","(D80-D89)",1
2018,"Guarulhos","0-4","Feminino","(N17-N19)",1
2018,"Guarulhos","0-4","Feminino","(Outros)",142
2018,"Guarulhos","0-4","Masculino","(J09-J11)",1
2018,"Guarulhos","0-4","Masculino","(N17-N19)",2
2018,"Guarulhos","0-4","Masculino","(Outros)",167
2018,"Guarulhos","0-4",NA,"(Outros)",2
2018,"Guarulhos","10-14","Feminino","(G10-G99)",1
2018,"Guarulhos","10-14","Feminino","(Outros)",16
2018,"Guarulhos","10-14","Masculino","(G10-G99)",2
2018,"Guarulhos","10-14","Masculino","(J09-J11)",1
2018,"Guarulhos","10-14","Masculino","(Outros)",11
2018,"Guarulhos","15-19","Feminino","(E10-E14)",1
2018,"Guarulhos","15-19","Feminino","(Outros)",27
2018,"Guarulhos","15-19","Masculino","(E10-E14)",1
2018,"Guarulhos","15-19","Masculino","(G10-G99)",1
2018,"Guarulhos","15-19","Masculino","(Outros)",84
2018,"Guarulhos","20-24","Feminino","(E10-E14)",1
2018,"Guarulhos","20-24","Feminino","(E66)",1
2018,"Guarulhos","20-24","Feminino","(Outros)",27
2018,"Guarulhos","20-24","Masculino","(E10-E14)",1
2018,"Guarulhos","20-24","Masculino","(G10-G99)",1
2018,"Guarulhos","20-24","Masculino","(J40-J44)",1
2018,"Guarulhos","20-24","Masculino","(Outros)",112
2018,"Guarulhos","25-29","Feminino","(I20, I23-I25)",1
2018,"Guarulhos","25-29","Feminino","(Outros)",37
2018,"Guarulhos","25-29","Masculino","(E10-E14)",1
2018,"Guarulhos","25-29","Masculino","(G10-G99)",1
2018,"Guarulhos","25-29","Masculino","(I80-I82)",1
2018,"Guarulhos","25-29","Masculino","(J45-J46)",1
2018,"Guarulhos","25-29","Masculino","(Outros)",80
2018,"Guarulhos","30-34","Feminino","(E10-E14)",1
2018,"Guarulhos","30-34","Feminino","(G10-G99)",1
2018,"Guarulhos","30-34","Feminino","(J45-J46)",1
2018,"Guarulhos","30-34","Feminino","(N17-N19)",1
2018,"Guarulhos","30-34","Feminino","(Outros)",41
2018,"Guarulhos","30-34","Masculino","(E10-E14)",6
2018,"Guarulhos","30-34","Masculino","(G10-G99)",3
2018,"Guarulhos","30-34","Masculino","(J40-J44)",1
2018,"Guarulhos","30-34","Masculino","(J45-J46)",1
2018,"Guarulhos","30-34","Masculino","(Outros)",98
2018,"Guarulhos","35-39","Feminino","(E10-E14)",1
2018,"Guarulhos","35-39","Feminino","(E66)",2
2018,"Guarulhos","35-39","Feminino","(I20, I23-I25)",1
2018,"Guarulhos","35-39","Feminino","(I80-I82)",1
2018,"Guarulhos","35-39","Feminino","(J45-J46)",1
2018,"Guarulhos","35-39","Feminino","(N17-N19)",2
2018,"Guarulhos","35-39","Feminino","(Outros)",56
2018,"Guarulhos","35-39","Masculino","(E10-E14)",2
2018,"Guarulhos","35-39","Masculino","(E66)",1
2018,"Guarulhos","35-39","Masculino","(G10-G99)",1
2018,"Guarulhos","35-39","Masculino","(J40-J44)",2
2018,"Guarulhos","35-39","Masculino","(N17-N19)",1
2018,"Guarulhos","35-39","Masculino","(Outros)",117
2018,"Guarulhos","40-44","Feminino","(I20, I23-I25)",2
2018,"Guarulhos","40-44","Feminino","(I80-I82)",3
2018,"Guarulhos","40-44","Feminino","(J45-J46)",1
2018,"Guarulhos","40-44","Feminino","(N17-N19)",2
2018,"Guarulhos","40-44","Feminino","(Outros)",90
2018,"Guarulhos","40-44","Masculino","(I20, I23-I25)",4
2018,"Guarulhos","40-44","Masculino","(I80-I82)",1
2018,"Guarulhos","40-44","Masculino","(J40-J44)",4
2018,"Guarulhos","40-44","Masculino","(Outros)",156
2018,"Guarulhos","45-49","Feminino","(E10-E14)",2
2018,"Guarulhos","45-49","Feminino","(E66)",1
2018,"Guarulhos","45-49","Feminino","(G10-G99)",1
2018,"Guarulhos","45-49","Feminino","(I20, I23-I25)",2
2018,"Guarulhos","45-49","Feminino","(J09-J11)",1
2018,"Guarulhos","45-49","Feminino","(J40-J44)",1
2018,"Guarulhos","45-49","Feminino","(N17-N19)",1
2018,"Guarulhos","45-49","Feminino","(Outros)",131
2018,"Guarulhos","45-49","Masculino","(E10-E14)",1
2018,"Guarulhos","45-49","Masculino","(G10-G99)",1
2018,"Guarulhos","45-49","Masculino","(I20, I23-I25)",11
2018,"Guarulhos","45-49","Masculino","(J09-J11)",1
2018,"Guarulhos","45-49","Masculino","(J40-J44)",1
2018,"Guarulhos","45-49","Masculino","(J45-J46)",2
2018,"Guarulhos","45-49","Masculino","(Outros)",222
2018,"Guarulhos","5-9","Feminino","(G10-G99)",1
2018,"Guarulhos","5-9","Feminino","(Outros)",12
2018,"Guarulhos","5-9","Masculino","(J09-J11)",1
2018,"Guarulhos","5-9","Masculino","(Outros)",7
2018,"Guarulhos","50-54","Feminino","(E10-E14)",4
2018,"Guarulhos","50-54","Feminino","(E66)",2
2018,"Guarulhos","50-54","Feminino","(G10-G99)",1
2018,"Guarulhos","50-54","Feminino","(I20, I23-I25)",6
2018,"Guarulhos","50-54","Feminino","(J09-J11)",1
2018,"Guarulhos","50-54","Feminino","(J40-J44)",6
2018,"Guarulhos","50-54","Feminino","(J45-J46)",1
2018,"Guarulhos","50-54","Feminino","(N17-N19)",1
2018,"Guarulhos","50-54","Feminino","(Outros)",167
2018,"Guarulhos","50-54","Masculino","(E10-E14)",5
2018,"Guarulhos","50-54","Masculino","(E66)",1
2018,"Guarulhos","50-54","Masculino","(G10-G99)",3
2018,"Guarulhos","50-54","Masculino","(I20, I23-I25)",12
2018,"Guarulhos","50-54","Masculino","(I80-I82)",2
2018,"Guarulhos","50-54","Masculino","(J40-J44)",3
2018,"Guarulhos","50-54","Masculino","(Outros)",302
2018,"Guarulhos","55-59","Feminino","(D65-D77)",1
2018,"Guarulhos","55-59","Feminino","(E10-E14)",8
2018,"Guarulhos","55-59","Feminino","(I20, I23-I25)",10
2018,"Guarulhos","55-59","Feminino","(I80-I82)",1
2018,"Guarulhos","55-59","Feminino","(J40-J44)",4
2018,"Guarulhos","55-59","Feminino","(N17-N19)",2
2018,"Guarulhos","55-59","Feminino","(Outros)",214
2018,"Guarulhos","55-59","Masculino","(D65-D77)",1
2018,"Guarulhos","55-59","Masculino","(E10-E14)",6
2018,"Guarulhos","55-59","Masculino","(E66)",1
2018,"Guarulhos","55-59","Masculino","(G10-G99)",2
2018,"Guarulhos","55-59","Masculino","(I20, I23-I25)",11
2018,"Guarulhos","55-59","Masculino","(J09-J11)",1
2018,"Guarulhos","55-59","Masculino","(J40-J44)",12
2018,"Guarulhos","55-59","Masculino","(N17-N19)",5
2018,"Guarulhos","55-59","Masculino","(Outros)",350
2018,"Guarulhos","60-64","Feminino","(D65-D77)",1
2018,"Guarulhos","60-64","Feminino","(D80-D89)",1
2018,"Guarulhos","60-64","Feminino","(E10-E14)",7
2018,"Guarulhos","60-64","Feminino","(I20, I23-I25)",8
2018,"Guarulhos","60-64","Feminino","(I80-I82)",1
2018,"Guarulhos","60-64","Feminino","(J09-J11)",1
2018,"Guarulhos","60-64","Feminino","(J40-J44)",20
2018,"Guarulhos","60-64","Feminino","(J45-J46)",2
2018,"Guarulhos","60-64","Feminino","(N17-N19)",3
2018,"Guarulhos","60-64","Feminino","(Outros)",263
