"ano","mun","idade","sexo","causabas","obitos"
2013,355030,96,"Masculino","(J40-J44)",4
2013,355030,96,"Masculino","(N17-N19)",2
2013,355030,96,"Masculino","(Outros)",100
2013,355030,97,"Feminino","(E10-E14)",9
2013,355030,97,"Feminino","(I20, I23-I25)",12
2013,355030,97,"Feminino","(J40-J44)",6
2013,355030,97,"Feminino","(J45-J46)",1
2013,355030,97,"Feminino","(N17-N19)",5
2013,355030,97,"Feminino","(Outros)",244
2013,355030,97,"Masculino","(E10-E14)",3
2013,355030,97,"Masculino","(I20, I23-I25)",2
2013,355030,97,"Masculino","(I80-I82)",1
2013,355030,97,"Masculino","(J40-J44)",2
2013,355030,97,"Masculino","(J45-J46)",1
2013,355030,97,"Masculino","(N17-N19)",1
2013,355030,97,"Masculino","(Outros)",79
2013,355030,98,"Feminino","(E10-E14)",4
2013,355030,98,"Feminino","(I20, I23-I25)",11
2013,355030,98,"Feminino","(I80-I82)",2
2013,355030,98,"Feminino","(J40-J44)",8
2013,355030,98,"Feminino","(Outros)",195
2013,355030,98,"Masculino","(E10-E14)",2
2013,355030,98,"Masculino","(I20, I23-I25)",2
2013,355030,98,"Masculino","(J40-J44)",4
2013,355030,98,"Masculino","(Outros)",43
2013,355030,99,"Feminino","(E10-E14)",2
2013,355030,99,"Feminino","(I20, I23-I25)",4
2013,355030,99,"Feminino","(J40-J44)",1
2013,355030,99,"Feminino","(J45-J46)",1
2013,355030,99,"Feminino","(N17-N19)",3
2013,355030,99,"Feminino","(Outros)",125
2013,355030,99,"Masculino","(E10-E14)",1
2013,355030,99,"Masculino","(I20, I23-I25)",1
2013,355030,99,"Masculino","(J40-J44)",2
2013,355030,99,"Masculino","(N17-N19)",1
2013,355030,99,"Masculino","(Outros)",35
2013,355030,100,"Feminino","(E10-E14)",1
2013,355030,100,"Feminino","(I20, I23-I25)",3
2013,355030,100,"Feminino","(J40-J44)",3
2013,355030,100,"Feminino","(N17-N19)",4
2013,355030,100,"Feminino","(Outros)",105
2013,355030,100,"Masculino","(I20, I23-I25)",2
2013,355030,100,"Masculino","(J40-J44)",1
2013,355030,100,"Masculino","(Outros)",22
2013,355030,101,"Feminino","(E10-E14)",1
2013,355030,101,"Feminino","(I20, I23-I25)",4
2013,355030,101,"Feminino","(J40-J44)",2
2013,355030,101,"Feminino","(Outros)",51
2013,355030,101,"Masculino","(E10-E14)",1
2013,355030,101,"Masculino","(N17-N19)",1
2013,355030,101,"Masculino","(Outros)",19
2013,355030,102,"Feminino","(G10-G99)",1
2013,355030,102,"Feminino","(I20, I23-I25)",2
2013,355030,102,"Feminino","(J40-J44)",3
2013,355030,102,"Feminino","(Outros)",42
2013,355030,102,"Masculino","(J40-J44)",1
2013,355030,102,"Masculino","(Outros)",7
2013,355030,103,"Feminino","(J40-J44)",1
2013,355030,103,"Feminino","(Outros)",29
2013,355030,103,"Masculino","(Outros)",9
2013,355030,104,"Feminino","(E10-E14)",1
2013,355030,104,"Feminino","(I20, I23-I25)",2
2013,355030,104,"Feminino","(J40-J44)",1
2013,355030,104,"Feminino","(Outros)",10
2013,355030,104,"Masculino","(I20, I23-I25)",1
2013,355030,104,"Masculino","(Outros)",2
2013,355030,105,"Feminino","(I20, I23-I25)",2
2013,355030,105,"Feminino","(Outros)",12
2013,355030,105,"Masculino","(J40-J44)",1
2013,355030,106,"Feminino","(I20, I23-I25)",2
2013,355030,106,"Feminino","(I80-I82)",1
2013,355030,106,"Feminino","(Outros)",6
2013,355030,106,"Masculino","(I20, I23-I25)",1
2013,355030,106,"Masculino","(Outros)",1
2013,355030,107,"Feminino","(Outros)",5
2013,355030,108,"Feminino","(Outros)",5
2013,355030,109,"Masculino","(Outros)",1
2013,355030,111,"Feminino","(Outros)",1
2013,355030,NA,"Feminino","(I20, I23-I25)",1
2013,355030,NA,"Feminino","(J40-J44)",1
2013,355030,NA,"Feminino","(Outros)",37
2013,355030,NA,"Masculino","(D80-D89)",1
2013,355030,NA,"Masculino","(I20, I23-I25)",4
2013,355030,NA,"Masculino","(J40-J44)",1
2013,355030,NA,"Masculino","(N17-N19)",1
2013,355030,NA,"Masculino","(Outros)",277
2013,355030,NA,NA,"(Outros)",6
2014,350950,0,"Feminino","(Outros)",51
2014,350950,0,"Masculino","(D65-D77)",1
2014,350950,0,"Masculino","(Outros)",78
2014,350950,1,"Feminino","(G10-G99)",1
2014,350950,1,"Feminino","(Outros)",7
2014,350950,1,"Masculino","(J09-J11)",1
2014,350950,1,"Masculino","(Outros)",5
2014,350950,2,"Feminino","(Outros)",3
2014,350950,2,"Masculino","(Outros)",2
2014,350950,3,"Feminino","(Outros)",3
2014,350950,3,"Masculino","(G10-G99)",1
2014,350950,3,"Masculino","(Outros)",4
2014,350950,4,"Feminino","(Outros)",2
2014,350950,4,"Masculino","(Outros)",1
2014,350950,5,"Masculino","(Outros)",2
2014,350950,6,"Feminino","(Outros)",1
2014,350950,6,"Masculino","(Outros)",1
2014,350950,7,"Masculino","(Outros)",1
2014,350950,8,"Feminino","(Outros)",1
2014,350950,8,"Masculino","(Outros)",1
2014,350950,9,"Feminino","(D65-D77)",1
2014,350950,9,"Masculino","(G10-G99)",1
2014,350950,9,"Masculino","(Outros)",2
2014,350950,10,"Feminino","(Outros)",1
2014,350950,10,"Masculino","(Outros)",2
2014,350950,11,"Feminino","(Outros)",2
2014,350950,11,"Masculino","(Outros)",3
2014,350950,12,"Feminino","(G10-G99)",1
2014,350950,12,"Feminino","(Outros)",2
2014,350950,12,"Masculino","(Outros)",8
2014,350950,13,"Feminino","(Outros)",1
2014,350950,13,"Masculino","(Outros)",1
2014,350950,14,"Feminino","(Outros)",1
2014,350950,14,"Masculino","(G10-G99)",1
2014,350950,14,"Masculino","(Outros)",3
2014,350950,15,"Masculino","(Outros)",4
2014,350950,16,"Feminino","(Outros)",1
2014,350950,16,"Masculino","(D80-D89)",1
2014,350950,16,"Masculino","(G10-G99)",1
2014,350950,16,"Masculino","(Outros)",7
2014,350950,17,"Feminino","(Outros)",2
2014,350950,17,"Masculino","(Outros)",16
2014,350950,18,"Feminino","(Outros)",3
2014,350950,18,"Masculino","(Outros)",11
2014,350950,19,"Feminino","(Outros)",3
2014,350950,19,"Masculino","(Outros)",16
2014,350950,20,"Feminino","(Outros)",2
2014,350950,20,"Masculino","(Outros)",16
2014,350950,21,"Feminino","(Outros)",3
2014,350950,21,"Masculino","(Outros)",11
2014,350950,22,"Feminino","(Outros)",5
2014,350950,22,"Masculino","(Outros)",9
2014,350950,23,"Feminino","(Outros)",1
2014,350950,23,"Masculino","(Outros)",10
2014,350950,24,"Feminino","(Outros)",4
2014,350950,24,"Masculino","(Outros)",12
2014,350950,25,"Feminino","(E10-E14)",1
2014,350950,25,"Feminino","(Outros)",5
2014,350950,25,"Masculino","(Outros)",19
2014,350950,26,"Feminino","(Outros)",1
2014,350950,26,"Masculino","(Outros)",17
2014,350950,27,"Feminino","(Outros)",3
2014,350950,27,"Masculino","(G10-G99)",1
2014,350950,27,"Masculino","(Outros)",15
2014,350950,28,"Feminino","(Outros)",2
2014,350950,28,"Masculino","(E66)",1
2014,350950,28,"Masculino","(Outros)",11
2014,350950,29,"Feminino","(Outros)",4
2014,350950,29,"Masculino","(Outros)",14
2014,350950,30,"Feminino","(Outros)",8
2014,350950,30,"Masculino","(Outros)",18
2014,350950,31,"Feminino","(Outros)",7
2014,350950,31,"Masculino","(Outros)",21
2014,350950,32,"Feminino","(Outros)",5
2014,350950,32,"Masculino","(Outros)",20
2014,350950,33,"Feminino","(Outros)",9
2014,350950,33,"Masculino","(I80-I82)",1
2014,350950,33,"Masculino","(Outros)",25
2014,350950,34,"Feminino","(I80-I82)",1
2014,350950,34,"Feminino","(Outros)",4
2014,350950,34,"Masculino","(E10-E14)",2
2014,350950,34,"Masculino","(Outros)",17
2014,350950,35,"Feminino","(G10-G99)",1
2014,350950,35,"Feminino","(Outros)",12
2014,350950,35,"Masculino","(Outros)",25
2014,350950,36,"Feminino","(Outros)",11
2014,350950,36,"Masculino","(Outros)",24
2014,350950,37,"Feminino","(Outros)",12
2014,350950,37,"Masculino","(Outros)",14
2014,350950,38,"Feminino","(E10-E14)",1
2014,350950,38,"Feminino","(E66)",1
2014,350950,38,"Feminino","(Outros)",9
2014,350950,38,"Masculino","(Outros)",25
2014,350950,39,"Feminino","(E10-E14)",1
2014,350950,39,"Feminino","(J40-J44)",1
2014,350950,39,"Feminino","(Outros)",4
2014,350950,39,"Masculino","(Outros)",18
2014,350950,40,"Feminino","(D65-D77)",1
2014,350950,40,"Feminino","(E10-E14)",1
2014,350950,40,"Feminino","(Outros)",8
2014,350950,40,"Masculino","(G10-G99)",1
2014,350950,40,"Masculino","(Outros)",21
2014,350950,41,"Feminino","(E10-E14)",1
2014,350950,41,"Feminino","(Outros)",11
2014,350950,41,"Masculino","(D65-D77)",1
2014,350950,41,"Masculino","(G10-G99)",1
2014,350950,41,"Masculino","(I20, I23-I25)",1
2014,350950,41,"Masculino","(Outros)",25
2014,350950,42,"Feminino","(E10-E14)",1
2014,350950,42,"Feminino","(I20, I23-I25)",1
2014,350950,42,"Feminino","(Outros)",12
2014,350950,42,"Masculino","(Outros)",32
2014,350950,43,"Feminino","(Outros)",11
2014,350950,43,"Masculino","(E10-E14)",1
2014,350950,43,"Masculino","(G10-G99)",1
2014,350950,43,"Masculino","(Outros)",23
2014,350950,44,"Feminino","(Outros)",9
2014,350950,44,"Masculino","(E10-E14)",1
2014,350950,44,"Masculino","(Outros)",29
2014,350950,45,"Feminino","(D65-D77)",1
2014,350950,45,"Feminino","(Outros)",19
2014,350950,45,"Masculino","(E10-E14)",1
2014,350950,45,"Masculino","(Outros)",27
2014,350950,46,"Feminino","(E66)",1
2014,350950,46,"Feminino","(N17-N19)",1
2014,350950,46,"Feminino","(Outros)",11
2014,350950,46,"Masculino","(Outros)",40
2014,350950,47,"Feminino","(E10-E14)",1
2014,350950,47,"Feminino","(Outros)",10
2014,350950,47,"Masculino","(G10-G99)",1
2014,350950,47,"Masculino","(Outros)",30
2014,350950,48,"Feminino","(Outros)",18
2014,350950,48,"Masculino","(E10-E14)",1
2014,350950,48,"Masculino","(G10-G99)",2
2014,350950,48,"Masculino","(Outros)",39
2014,350950,49,"Feminino","(J40-J44)",2
2014,350950,49,"Feminino","(Outros)",23
2014,350950,49,"Masculino","(E10-E14)",1
2014,350950,49,"Masculino","(Outros)",49
2014,350950,50,"Feminino","(E10-E14)",1
2014,350950,50,"Feminino","(G10-G99)",2
2014,350950,50,"Feminino","(Outros)",27
2014,350950,50,"Masculino","(Outros)",42
2014,350950,51,"Feminino","(E10-E14)",2
2014,350950,51,"Feminino","(N17-N19)",1
2014,350950,51,"Feminino","(Outros)",26
2014,350950,51,"Masculino","(Outros)",39
2014,350950,52,"Feminino","(G10-G99)",1
2014,350950,52,"Feminino","(J40-J44)",1
2014,350950,52,"Feminino","(Outros)",15
2014,350950,52,"Masculino","(I20, I23-I25)",1
2014,350950,52,"Masculino","(Outros)",52
2014,350950,53,"Feminino","(J40-J44)",3
2014,350950,53,"Feminino","(Outros)",14
2014,350950,53,"Masculino","(J40-J44)",2
2014,350950,53,"Masculino","(N17-N19)",1
2014,350950,53,"Masculino","(Outros)",40
2014,350950,54,"Feminino","(Outros)",30
2014,350950,54,"Masculino","(E10-E14)",2
2014,350950,54,"Masculino","(I20, I23-I25)",1
2014,350950,54,"Masculino","(J40-J44)",3
2014,350950,54,"Masculino","(Outros)",53
2014,350950,55,"Feminino","(E10-E14)",1
2014,350950,55,"Feminino","(I20, I23-I25)",1
2014,350950,55,"Feminino","(N17-N19)",1
2014,350950,55,"Feminino","(Outros)",20
2014,350950,55,"Masculino","(I20, I23-I25)",2
2014,350950,55,"Masculino","(Outros)",60
2014,350950,56,"Feminino","(Outros)",23
2014,350950,56,"Masculino","(E10-E14)",2
2014,350950,56,"Masculino","(N17-N19)",1
2014,350950,56,"Masculino","(Outros)",59
2014,350950,57,"Feminino","(J40-J44)",1
2014,350950,57,"Feminino","(N17-N19)",1
2014,350950,57,"Feminino","(Outros)",25
2014,350950,57,"Masculino","(E10-E14)",1
2014,350950,57,"Masculino","(I20, I23-I25)",2
2014,350950,57,"Masculino","(Outros)",57
2014,350950,58,"Feminino","(I20, I23-I25)",1
2014,350950,58,"Feminino","(J40-J44)",2
2014,350950,58,"Feminino","(Outros)",29
2014,350950,58,"Masculino","(E10-E14)",2
2014,350950,58,"Masculino","(I20, I23-I25)",2
2014,350950,58,"Masculino","(J40-J44)",1
2014,350950,58,"Masculino","(N17-N19)",1
2014,350950,58,"Masculino","(Outros)",71
2014,350950,59,"Feminino","(E10-E14)",1
2014,350950,59,"Feminino","(I20, I23-I25)",1
2014,350950,59,"Feminino","(I80-I82)",1
2014,350950,59,"Feminino","(J40-J44)",2
2014,350950,59,"Feminino","(Outros)",26
2014,350950,59,"Masculino","(D80-D89)",1
2014,350950,59,"Masculino","(G10-G99)",1
2014,350950,59,"Masculino","(I20, I23-I25)",1
2014,350950,59,"Masculino","(J40-J44)",2
2014,350950,59,"Masculino","(J45-J46)",1
2014,350950,59,"Masculino","(Outros)",53
2014,350950,60,"Feminino","(E10-E14)",2
2014,350950,60,"Feminino","(E66)",1
2014,350950,60,"Feminino","(J40-J44)",3
2014,350950,60,"Feminino","(Outros)",43
2014,350950,60,"Masculino","(D80-D89)",1
2014,350950,60,"Masculino","(E10-E14)",3
2014,350950,60,"Masculino","(I20, I23-I25)",1
2014,350950,60,"Masculino","(J40-J44)",1
2014,350950,60,"Masculino","(N17-N19)",1
2014,350950,60,"Masculino","(Outros)",60
2014,350950,61,"Feminino","(E10-E14)",3
2014,350950,61,"Feminino","(J40-J44)",1
2014,350950,61,"Feminino","(Outros)",28
2014,350950,61,"Masculino","(D80-D89)",1
2014,350950,61,"Masculino","(E10-E14)",1
2014,350950,61,"Masculino","(G10-G99)",1
2014,350950,61,"Masculino","(I20, I23-I25)",2
2014,350950,61,"Masculino","(N17-N19)",1
2014,350950,61,"Masculino","(Outros)",60
2014,350950,62,"Feminino","(E10-E14)",4
2014,350950,62,"Feminino","(G10-G99)",1
2014,350950,62,"Feminino","(J40-J44)",2
2014,350950,62,"Feminino","(Outros)",26
2014,350950,62,"Masculino","(E10-E14)",3
2014,350950,62,"Masculino","(G10-G99)",1
2014,350950,62,"Masculino","(J40-J44)",2
2014,350950,62,"Masculino","(Outros)",54
2014,350950,63,"Feminino","(E10-E14)",3
2014,350950,63,"Feminino","(G10-G99)",1
2014,350950,63,"Feminino","(I20, I23-I25)",3
2014,350950,63,"Feminino","(Outros)",42
2014,350950,63,"Masculino","(D65-D77)",1
2014,350950,63,"Masculino","(E10-E14)",3
2014,350950,63,"Masculino","(G10-G99)",1
2014,350950,63,"Masculino","(J40-J44)",3
2014,350950,63,"Masculino","(J45-J46)",1
2014,350950,63,"Masculino","(N17-N19)",1
2014,350950,63,"Masculino","(Outros)",61
2014,350950,64,"Feminino","(E10-E14)",3
2014,350950,64,"Feminino","(G10-G99)",1
2014,350950,64,"Feminino","(I20, I23-I25)",3
2014,350950,64,"Feminino","(J40-J44)",1
2014,350950,64,"Feminino","(Outros)",41
2014,350950,64,"Masculino","(E10-E14)",1
2014,350950,64,"Masculino","(I20, I23-I25)",1
2014,350950,64,"Masculino","(J40-J44)",2
2014,350950,64,"Masculino","(Outros)",68
2014,350950,65,"Feminino","(E10-E14)",1
2014,350950,65,"Feminino","(E66)",1
2014,350950,65,"Feminino","(I20, I23-I25)",1
2014,350950,65,"Feminino","(J40-J44)",1
2014,350950,65,"Feminino","(Outros)",55
2014,350950,65,"Masculino","(E10-E14)",1
2014,350950,65,"Masculino","(G10-G99)",2
2014,350950,65,"Masculino","(I20, I23-I25)",1
2014,350950,65,"Masculino","(Outros)",45
2014,350950,66,"Feminino","(E10-E14)",4
2014,350950,66,"Feminino","(I20, I23-I25)",2
2014,350950,66,"Feminino","(J40-J44)",1
2014,350950,66,"Feminino","(N17-N19)",1
2014,350950,66,"Feminino","(Outros)",36
2014,350950,66,"Masculino","(E66)",1
2014,350950,66,"Masculino","(G10-G99)",2
2014,350950,66,"Masculino","(I20, I23-I25)",4
2014,350950,66,"Masculino","(J40-J44)",2
2014,350950,66,"Masculino","(Outros)",62
2014,350950,67,"Feminino","(E10-E14)",1
2014,350950,67,"Feminino","(E66)",2
2014,350950,67,"Feminino","(I20, I23-I25)",1
2014,350950,67,"Feminino","(J40-J44)",3
2014,350950,67,"Feminino","(N17-N19)",1
2014,350950,67,"Feminino","(Outros)",47
2014,350950,67,"Masculino","(E10-E14)",2
2014,350950,67,"Masculino","(I20, I23-I25)",1
2014,350950,67,"Masculino","(J40-J44)",1
2014,350950,67,"Masculino","(N17-N19)",1
2014,350950,67,"Masculino","(Outros)",65
2014,350950,68,"Feminino","(D65-D77)",1
2014,350950,68,"Feminino","(E10-E14)",3
2014,350950,68,"Feminino","(G10-G99)",2
2014,350950,68,"Feminino","(I20, I23-I25)",1
2014,350950,68,"Feminino","(J40-J44)",4
2014,350950,68,"Feminino","(N17-N19)",1
2014,350950,68,"Feminino","(Outros)",43
2014,350950,68,"Masculino","(E10-E14)",3
2014,350950,68,"Masculino","(I20, I23-I25)",1
2014,350950,68,"Masculino","(J40-J44)",3
2014,350950,68,"Masculino","(N17-N19)",1
2014,350950,68,"Masculino","(Outros)",63
2014,350950,69,"Feminino","(E10-E14)",3
2014,350950,69,"Feminino","(I20, I23-I25)",1
2014,350950,69,"Feminino","(J09-J11)",1
2014,350950,69,"Feminino","(J40-J44)",4
2014,350950,69,"Feminino","(N17-N19)",1
2014,350950,69,"Feminino","(Outros)",46
2014,350950,69,"Masculino","(E10-E14)",5
2014,350950,69,"Masculino","(G10-G99)",1
2014,350950,69,"Masculino","(J40-J44)",4
2014,350950,69,"Masculino","(Outros)",68
2014,350950,70,"Feminino","(G10-G99)",1
2014,350950,70,"Feminino","(I20, I23-I25)",4
2014,350950,70,"Feminino","(J40-J44)",3
2014,350950,70,"Feminino","(Outros)",48
2014,350950,70,"Masculino","(E10-E14)",2
2014,350950,70,"Masculino","(I20, I23-I25)",1
2014,350950,70,"Masculino","(J40-J44)",4
2014,350950,70,"Masculino","(Outros)",81
2014,350950,71,"Feminino","(E66)",1
2014,350950,71,"Feminino","(I20, I23-I25)",1
2014,350950,71,"Feminino","(J40-J44)",3
2014,350950,71,"Feminino","(J45-J46)",1
2014,350950,71,"Feminino","(Outros)",47
2014,350950,71,"Masculino","(E10-E14)",2
2014,350950,71,"Masculino","(G10-G99)",1
2014,350950,71,"Masculino","(I20, I23-I25)",4
2014,350950,71,"Masculino","(J40-J44)",5
2014,350950,71,"Masculino","(J45-J46)",1
2014,350950,71,"Masculino","(Outros)",68
2014,350950,72,"Feminino","(D65-D77)",1
2014,350950,72,"Feminino","(E10-E14)",4
2014,350950,72,"Feminino","(I20, I23-I25)",4
2014,350950,72,"Feminino","(J40-J44)",2
2014,350950,72,"Feminino","(N17-N19)",1
2014,350950,72,"Feminino","(Outros)",57
2014,350950,72,"Masculino","(E10-E14)",1
2014,350950,72,"Masculino","(I20, I23-I25)",2
2014,350950,72,"Masculino","(J40-J44)",3
2014,350950,72,"Masculino","(Outros)",66
2014,350950,73,"Feminino","(E10-E14)",2
2014,350950,73,"Feminino","(G10-G99)",2
2014,350950,73,"Feminino","(J40-J44)",3
2014,350950,73,"Feminino","(J45-J46)",1
2014,350950,73,"Feminino","(N17-N19)",2
2014,350950,73,"Feminino","(Outros)",48
2014,350950,73,"Masculino","(E10-E14)",2
2014,350950,73,"Masculino","(G10-G99)",1
2014,350950,73,"Masculino","(I20, I23-I25)",1
2014,350950,73,"Masculino","(J40-J44)",5
2014,350950,73,"Masculino","(N17-N19)",1
2014,350950,73,"Masculino","(Outros)",58
2014,350950,74,"Feminino","(E10-E14)",2
2014,350950,74,"Feminino","(G10-G99)",2
2014,350950,74,"Feminino","(J40-J44)",3
2014,350950,74,"Feminino","(N17-N19)",3
2014,350950,74,"Feminino","(Outros)",63
2014,350950,74,"Masculino","(E10-E14)",3
2014,350950,74,"Masculino","(I20, I23-I25)",3
2014,350950,74,"Masculino","(I80-I82)",1
2014,350950,74,"Masculino","(J40-J44)",6
2014,350950,74,"Masculino","(N17-N19)",1
2014,350950,74,"Masculino","(Outros)",72
2014,350950,75,"Feminino","(E10-E14)",4
2014,350950,75,"Feminino","(G10-G99)",1
2014,350950,75,"Feminino","(I20, I23-I25)",1
2014,350950,75,"Feminino","(J40-J44)",3
2014,350950,75,"Feminino","(Outros)",49
2014,350950,75,"Masculino","(E10-E14)",3
2014,350950,75,"Masculino","(G10-G99)",1
2014,350950,75,"Masculino","(I20, I23-I25)",2
2014,350950,75,"Masculino","(J40-J44)",13
2014,350950,75,"Masculino","(Outros)",62
2014,350950,76,"Feminino","(E10-E14)",2
2014,350950,76,"Feminino","(G10-G99)",1
2014,350950,76,"Feminino","(I20, I23-I25)",2
2014,350950,76,"Feminino","(I80-I82)",1
2014,350950,76,"Feminino","(J40-J44)",3
2014,350950,76,"Feminino","(N17-N19)",1
2014,350950,76,"Feminino","(Outros)",58
2014,350950,76,"Masculino","(D65-D77)",2
2014,350950,76,"Masculino","(E10-E14)",5
2014,350950,76,"Masculino","(I20, I23-I25)",2
2014,350950,76,"Masculino","(J40-J44)",7
2014,350950,76,"Masculino","(Outros)",77
2014,350950,77,"Feminino","(E10-E14)",2
2014,350950,77,"Feminino","(I20, I23-I25)",2
2014,350950,77,"Feminino","(J40-J44)",2
2014,350950,77,"Feminino","(J45-J46)",1
2014,350950,77,"Feminino","(Outros)",71
2014,350950,77,"Masculino","(D65-D77)",1
2014,350950,77,"Masculino","(E10-E14)",2
2014,350950,77,"Masculino","(J40-J44)",5
2014,350950,77,"Masculino","(N17-N19)",1
2014,350950,77,"Masculino","(Outros)",77
2014,350950,78,"Feminino","(E10-E14)",5
2014,350950,78,"Feminino","(G10-G99)",1
2014,350950,78,"Feminino","(J40-J44)",7
2014,350950,78,"Feminino","(Outros)",72
2014,350950,78,"Masculino","(E10-E14)",1
2014,350950,78,"Masculino","(J40-J44)",7
2014,350950,78,"Masculino","(N17-N19)",1
2014,350950,78,"Masculino","(Outros)",84
2014,350950,79,"Feminino","(E10-E14)",4
2014,350950,79,"Feminino","(E66)",1
2014,350950,79,"Feminino","(G10-G99)",1
2014,350950,79,"Feminino","(I20, I23-I25)",2
2014,350950,79,"Feminino","(J40-J44)",2
2014,350950,79,"Feminino","(Outros)",65
2014,350950,79,"Masculino","(E10-E14)",5
2014,350950,79,"Masculino","(I20, I23-I25)",4
2014,350950,79,"Masculino","(J40-J44)",6
2014,350950,79,"Masculino","(N17-N19)",3
2014,350950,79,"Masculino","(Outros)",79
2014,350950,80,"Feminino","(G10-G99)",1
2014,350950,80,"Feminino","(I20, I23-I25)",2
2014,350950,80,"Feminino","(J40-J44)",2
2014,350950,80,"Feminino","(N17-N19)",2
2014,350950,80,"Feminino","(Outros)",76
2014,350950,80,"Masculino","(E10-E14)",2
2014,350950,80,"Masculino","(G10-G99)",2
2014,350950,80,"Masculino","(J40-J44)",8
2014,350950,80,"Masculino","(N17-N19)",3
2014,350950,80,"Masculino","(Outros)",51
2014,350950,81,"Feminino","(E10-E14)",3
2014,350950,81,"Feminino","(I20, I23-I25)",3
2014,350950,81,"Feminino","(J40-J44)",5
2014,350950,81,"Feminino","(Outros)",69
2014,350950,81,"Masculino","(E10-E14)",3
2014,350950,81,"Masculino","(I20, I23-I25)",3
2014,350950,81,"Masculino","(J40-J44)",3
2014,350950,81,"Masculino","(N17-N19)",1
2014,350950,81,"Masculino","(Outros)",81
2014,350950,82,"Feminino","(E10-E14)",1
2014,350950,82,"Feminino","(G10-G99)",1
2014,350950,82,"Feminino","(I20, I23-I25)",3
2014,350950,82,"Feminino","(J40-J44)",5
2014,350950,82,"Feminino","(J45-J46)",1
2014,350950,82,"Feminino","(N17-N19)",1
